accablements	a k a b l ə m ə
accablent	a k a b l
accabler	a k a b l e
accableraient	a k a b l ə ʁ ɛ
accablez	a k a b l e
accablions	a k a b l i j ɔ̃
accablât	a k a b l a
accablèrent	a k a b l ɛ ʁ
accablé	a k a b l e
accablé	a k a b l e
accablée	a k a b l e
accablée	a k a b l e
accablées	a k a b l e
accablées	a k a b l e
accablés	a k a b l e
accablés	a k a b l e
accalmie	a k a l m i
accalmies	a k a l m i
accalmit	a k a l m i
accapara	a k a p a ʁ a
accaparaient	a k a p a ʁ ɛ
accaparait	a k a p a ʁ ɛ
accaparant	a k a p a ʁ ə
accaparant	a k a p a ʁ ə
accaparante	a k a p a ʁ ə t
accapare	a k a p a ʁ
accaparer	a k a p a ʁ e
accaparerait	a k a p a ʁ ə ʁ ɛ
accapareur	a k a p a ʁ ʁ
accaparez	a k a p a ʁ e
accaparé	a k a p a ʁ e
accaparée	a k a p a ʁ e
accaparées	a k a p a ʁ e
accaparés	a k a p a ʁ e
accastillage	a k a s t i j a ʒ
accastillages	a k a s t i j a ʒ
accelerando	a k s e l e ʁ a n d o
accent	a k s ə
accenteur	a k s ə t ʁ
accents	a k s ə
accentua	a k s ə t ɥ a
accentuai	a k s ə t ɥ ɛ
accentuaient	a k s ə t ɥ ɛ
accentuais	a k s ə t ɥ ɛ
accentuait	a k s ə t ɥ ɛ
accentuant	a k s ə t ɥ ə
accentuation	a k s ə t ɥ a s j ɔ̃
accentue	a k s ə t y
accentuent	a k s ə t y
accentuer	a k s ə t ɥ e
accentuerait	a k s ə t y ʁ ɛ
accentuez	a k s ə t y e
accentuât	a k s ə t ɥ a
accentuèrent	a k s ə t ɥ ɛ ʁ
accentué	a k s ə t ɥ e
accentué	a k s ə t ɥ e
accentuée	a k s ə t ɥ e
accentuée	a k s ə t ɥ e
accentuées	a k s ə t ɥ e
accentuées	a k s ə t ɥ e
accentués	a k s ə t ɥ e
accentués	a k s ə t ɥ e
accepta	a k s ɛ p t a
acceptable	a k s ɛ p t a b l
acceptables	a k s ɛ p t a b l
acceptai	a k s ɛ p t ɛ
acceptaient	a k s ɛ p t ɛ
acceptais	a k s ɛ p t ɛ
acceptait	a k s ɛ p t ɛ
acceptant	a k s ɛ p t ə
acceptant	a k s ɛ p t ə
acceptassent	a k s ɛ p t a s
acceptasses	a k s ɛ p t a s
acceptation	a k s ɛ p t a s j ɔ̃
acceptations	a k s ɛ p t a s j ɔ̃
accepte	a k s ɛ p t
acceptent	a k s ɛ p t
accepter	a k s ɛ p t e
acceptera	a k s ɛ p t ə ʁ a
accepterai	a k s ɛ p t ə ʁ ɛ
accepteraient	a k s ɛ p t ə ʁ ɛ
accepterais	a k s ɛ p t ə ʁ ɛ
accepterait	a k s ɛ p t ə ʁ ɛ
accepteras	a k s ɛ p t ə ʁ a
accepterez	a k s ɛ p t ə ʁ e
accepteriez	a k s ɛ p t ə ʁ j e
accepterions	a k s ɛ p t ə ʁ j ɔ̃
accepterons	a k s ɛ p t ə ʁ ɔ̃
accepteront	a k s ɛ p t ə ʁ ɔ̃
acceptes	a k s ɛ p t
acceptez	a k s ɛ p t e
acceptiez	a k s ɛ p t j e
acception	a k s ɛ p s j ɔ̃
acceptions	a k s ɛ p s j ɔ̃
acceptions	a k s ɛ p t j ɔ̃
acceptons	a k s ɛ p t ɔ̃
acceptâmes	a k s ɛ p t a m
acceptât	a k s ɛ p t a
acceptèrent	a k s ɛ p t ɛ ʁ
accepté	a k s ɛ p t e
acceptée	a k s ɛ p t e
acceptées	a k s ɛ p t e
acceptés	a k s ɛ p t e
accesseurs	a k s ɛ s ʁ
accessibilité	a k s ɛ s i b i l i t e
accessible	a k s e s i b l
accessibles	a k s e s i b l
accession	a k s ɛ s j ɔ̃
accessit	a k s e s i t
accessoire	a k s e s w a ʁ
accessoire	a k s e s w a ʁ
accessoirement	a k s e s w a ʁ ə m ə
accessoires	a k s e s w a ʁ
accessoires	a k s e s w a ʁ
accessoirise	a k s ɛ s w a ʁ i z
accessoiriser	a k s ɛ s w a ʁ i z e
accessoiriste	a k s e s w a ʁ i s t
accessoiristes	a k s e s w a ʁ i s t
accident	a k s i d ə
accidente	a k s i d ə t
accidentel	a k s i d ə t ɛ l
accidentelle	a k s i d ə t ɛ l
accidentellement	a k s i d ə t ɛ l ə m ə
accidentelles	a k s i d ə t ɛ l
accidentels	a k s i d ə t ɛ l
accidenter	a k s i d ə t e
accidents	a k s i d ə
accidenté	a k s i d ə t e
accidenté	a k s i d ə t e
accidenté	a k s i d ə t e
accidentée	a k s i d ə t e
accidentée	a k s i d ə t e
accidentée	a k s i d ə t e
accidentées	a k s i d ə t e
accidentés	a k s i d ə t e
accidentés	a k s i d ə t e
acclama	a k l a m a
acclamaient	a k l a m ɛ
acclamait	a k l a m ɛ
acclamant	a k l a m ə
acclamation	a k l a m a s j ɔ̃
acclamations	a k l a m a s j ɔ̃
acclame	a k l a m
acclament	a k l a m
acclamer	a k l a m e
acclamera	a k l a m ə ʁ a
acclamerait	a k l a m ə ʁ ɛ
acclameront	a k l a m ə ʁ ɔ̃
acclamez	a k l a m e
acclamiez	a k l a m j e
acclamons	a k l a m ɔ̃
acclamé	a k l a m e
acclamée	a k l a m e
acclamées	a k l a m e
acclamés	a k l a m e
acclimata	a k l i m a t a
acclimatai	a k l i m a t ɛ
acclimatation	a k l i m a t a s j ɔ̃
acclimate	a k l i m a t
acclimatement	a k l i m a t ə m ə
acclimatent	a k l i m a t
acclimater	a k l i m a t e
acclimaterait	a k l i m a t ə ʁ ɛ
acclimates	a k l i m a t
acclimatez	a k l i m a t e
acclimaté	a k l i m a t e
acclimatés	a k l i m a t e
accointance	a k w ɛ̃ t ə s
accointances	a k w ɛ̃ t ə s
accointé	a k w ɛ̃ t e
accointés	a k w ɛ̃ t e
accola	a k o l a
accolade	a k o l a d
accolades	a k o l a d
accolait	a k o l ɛ
accolant	a k o l ə
accole	a k ɔ l
accolement	a k ɔ l ə m ə
accolent	a k ɔ l
accoler	a k o l e
accolerais	a k ɔ l ə ʁ ɛ
accolé	a k o l e
accolée	a k o l e
accolée	a k o l e
accolées	a k o l e
accolées	a k o l e
accolés	a k o l e
accolés	a k o l e
accommoda	a k o m o d a
accommodai	a k o m o d ɛ
accommodaient	a k o m o d ɛ
accommodais	a k o m o d ɛ
accommodait	a k o m o d ɛ
accommodant	a k o m o d ə
accommodant	a k o m o d ə
accommodante	a k o m o d ə t
accommodantes	a k o m o d ə t
accommodants	a k o m o d ə
accommodation	a k o m o d a s j ɔ̃
accommodatrices	a k o m o d a t ʁ i s
accommode	a k o m ɔ d
accommodement	a k o m ɔ d ə m ə
accommodements	a k o m ɔ d ə m ə
accommodent	a k o m ɔ d
accommoder	a k o m o d e
accommodera	a k o m ɔ d ə ʁ a
accommoderai	a k o m ɔ d ə ʁ ɛ
accommoderaient	a k o m ɔ d ə ʁ ɛ
accommoderais	a k o m ɔ d ə ʁ ɛ
accommoderait	a k o m ɔ d ə ʁ ɛ
accommoderez	a k o m ɔ d ə ʁ e
accommoderions	a k o m ɔ d ə ʁ j ɔ̃
accommoderont	a k o m ɔ d ə ʁ ɔ̃
accommodions	a k o m o d j ɔ̃
accommodons	a k o m o d ɔ̃
accommodât	a k o m o d a
accommodèrent	a k o m o d ɛ ʁ
accommodé	a k o m o d e
accommodée	a k o m o d e
accommodés	a k o m o d e
accompagna	a k ɔ̃ p a a
accompagnai	a k ɔ̃ p a ɛ
accompagnaient	a k ɔ̃ p a ɛ
accompagnais	a k ɔ̃ p a ɛ
accompagnait	a k ɔ̃ p a ɛ
accompagnant	a k ɔ̃ p a ə
accompagnant	a k ɔ̃ p a ə
accompagnateur	a k ɔ̃ p a a t ʁ
accompagnateurs	a k ɔ̃ p a a t ʁ
accompagnatrice	a k ɔ̃ p a a t ʁ i s
accompagnatrices	a k ɔ̃ p a a t ʁ i s
accompagne	a k ɔ̃ p a
accompagnement	a k ɔ̃ p a ə m ə
accompagnements	a k ɔ̃ p a ə m ə
accompagnent	a k ɔ̃ p a
accompagner	a k ɔ̃ p a e
accompagnera	a k ɔ̃ p a ə ʁ a
accompagnerai	a k ɔ̃ p a ə ʁ ɛ
accompagneraient	a k ɔ̃ p a ə ʁ ɛ
accompagnerais	a k ɔ̃ p a ə ʁ ɛ
accompagnerait	a k ɔ̃ p a ə ʁ ɛ
accompagneras	a k ɔ̃ p a ə ʁ a
accompagnerez	a k ɔ̃ p a ə ʁ e
accompagneriez	a k ɔ̃ p a ə ʁ j e
accompagnerons	a k ɔ̃ p a ə ʁ ɔ̃
accompagneront	a k ɔ̃ p a ə ʁ ɔ̃
accompagnes	a k ɔ̃ p a
accompagnez	a k ɔ̃ p a e
accompagniez	a k ɔ̃ p a e
accompagnions	a k ɔ̃ p a ɔ̃
accompagnons	a k ɔ̃ p a ɔ̃
accompagnâmes	a k ɔ̃ p a a m
accompagnât	a k ɔ̃ p a a
accompagnèrent	a k ɔ̃ p a ɛ ʁ
accompagné	a k ɔ̃ p a e
accompagné	a k ɔ̃ p a e
accompagnée	a k ɔ̃ p a e
accompagnée	a k ɔ̃ p a e
accompagnées	a k ɔ̃ p a e
accompagnées	a k ɔ̃ p a e
accompagnés	a k ɔ̃ p a e
accompagnés	a k ɔ̃ p a e
accompli	a k ɔ̃ p l i
accompli	a k ɔ̃ p l i
accompli	a k ɔ̃ p l i
accomplie	a k ɔ̃ p l i
accomplie	a k ɔ̃ p l i
accomplies	a k ɔ̃ p l i
accomplies	a k ɔ̃ p l i
accomplir	a k ɔ̃ p l i ʁ
accomplira	a k ɔ̃ p l i ʁ a
accomplirai	a k ɔ̃ p l i ʁ ɛ
accompliraient	a k ɔ̃ p l i ʁ ɛ
accomplirais	a k ɔ̃ p l i ʁ ɛ
accomplirait	a k ɔ̃ p l i ʁ ɛ
accompliras	a k ɔ̃ p l i ʁ a
accomplirent	a k ɔ̃ p l i ʁ
accomplirez	a k ɔ̃ p l i ʁ e
accomplirons	a k ɔ̃ p l i ʁ ɔ̃
accompliront	a k ɔ̃ p l i ʁ ɔ̃
accomplis	a k ɔ̃ p l i
accomplis	a k ɔ̃ p l i
accomplissaient	a k ɔ̃ p l i s ɛ
accomplissais	a k ɔ̃ p l i s ɛ
accomplissait	a k ɔ̃ p l i s ɛ
accomplissant	a k ɔ̃ p l i s ə
accomplisse	a k ɔ̃ p l i s
accomplissement	a k ɔ̃ p l i s ə m ə
accomplissements	a k ɔ̃ p l i s ə m ə
accomplissent	a k ɔ̃ p l i s
accomplissez	a k ɔ̃ p l i s e
accomplissiez	a k ɔ̃ p l i s j e
accomplissions	a k ɔ̃ p l i s j ɔ̃
accomplissons	a k ɔ̃ p l i s ɔ̃
accomplit	a k ɔ̃ p l i
accomplît	a k ɔ̃ p l i
accord	a k ɔ ʁ
accorda	a k ɔ ʁ d a
accordai	a k ɔ ʁ d ɛ
accordaient	a k ɔ ʁ d ɛ
accordailles	a k ɔ ʁ d a j
accordais	a k ɔ ʁ d ɛ
accordait	a k ɔ ʁ d ɛ
accordant	a k ɔ ʁ d ə
accordas	a k ɔ ʁ d a
accordassent	a k ɔ ʁ d a s
accorde	a k ɔ ʁ d
accordement	a k ɔ ʁ d ə m ə
accordent	a k ɔ ʁ d
accorder	a k ɔ ʁ d e
accordera	a k ɔ ʁ d ə ʁ a
accorderai	a k ɔ ʁ d ə ʁ ɛ
accorderaient	a k ɔ ʁ d ə ʁ ɛ
accorderais	a k ɔ ʁ d ə ʁ ɛ
accorderait	a k ɔ ʁ d ə ʁ ɛ
accorderas	a k ɔ ʁ d ə ʁ a
accorderez	a k ɔ ʁ d ə ʁ e
accorderiez	a k ɔ ʁ d ə ʁ j e
accorderons	a k ɔ ʁ d ə ʁ ɔ̃
accorderont	a k ɔ ʁ d ə ʁ ɔ̃
accordes	a k ɔ ʁ d
accordeur	a k ɔ ʁ d ʁ
accordez	a k ɔ ʁ d e
accordiez	a k ɔ ʁ d j e
accordions	a k ɔ ʁ d j ɔ̃
accordo	a k ɔ ʁ d o
accordons	a k ɔ ʁ d ɔ̃
accords	a k ɔ ʁ
accordât	a k ɔ ʁ d a
accordèrent	a k ɔ ʁ d ɛ ʁ
accordé	a k ɔ ʁ d e
accordé	a k ɔ ʁ d e
accordée	a k ɔ ʁ d e
accordée	a k ɔ ʁ d e
accordées	a k ɔ ʁ d e
accordées	a k ɔ ʁ d e
accordéon	a k ɔ ʁ d e ɔ̃
accordéoniste	a k ɔ ʁ d e o n i s t
accordéonistes	a k ɔ ʁ d e o n i s t
accordéons	a k ɔ ʁ d e ɔ̃
accordés	a k ɔ ʁ d e
accordés	a k ɔ ʁ d e
accore	a k ɔ ʁ
accores	a k ɔ ʁ
accort	a k ɔ ʁ
accorte	a k ɔ ʁ t
accortes	a k ɔ ʁ t
accorts	a k ɔ ʁ
accosta	a k ɔ s t a
accostage	a k ɔ s t a ʒ
accostaient	a k ɔ s t ɛ
accostais	a k ɔ s t ɛ
accostait	a k ɔ s t ɛ
accostant	a k ɔ s t ə
accostant	a k ɔ s t ə
accoste	a k ɔ s t
accostent	a k ɔ s t
accoster	a k ɔ s t e
accosterez	a k ɔ s t ə ʁ e
accosterons	a k ɔ s t ə ʁ ɔ̃
accostez	a k ɔ s t e
accostiez	a k ɔ s t j e
accostons	a k ɔ s t ɔ̃
accosté	a k ɔ s t e
accostée	a k ɔ s t e
accostées	a k ɔ s t e
accota	a k o t a
accotaient	a k o t ɛ
accotait	a k o t ɛ
accotant	a k o t ə
accote	a k ɔ t
accotement	a k ɔ t ə m ə
accotements	a k ɔ t ə m ə
accotent	a k ɔ t
accoter	a k o t e
accotoirs	a k o t w a ʁ
accotons	a k o t ɔ̃
accotèrent	a k o t ɛ ʁ
accoté	a k o t e
accotée	a k o t e
accotées	a k o t e
accotés	a k o t e
accotés	a k o t e
accoucha	a k u ʃ a
accouchaient	a k u ʃ ɛ
accouchais	a k u ʃ ɛ
accouchait	a k u ʃ ɛ
accouchant	a k u ʃ ə
accouchant	a k u ʃ ə
accouche	a k u ʃ
accouchement	a k u ʃ ə m ə
accouchements	a k u ʃ ə m ə
accouchent	a k u ʃ
accoucher	a k u ʃ e
accouchera	a k u ʃ ə ʁ a
accoucherait	a k u ʃ ə ʁ ɛ
accoucheras	a k u ʃ ə ʁ a
accouches	a k u ʃ
accoucheur	a k u ʃ ʁ
accoucheurs	a k u ʃ ʁ
accoucheuse	a k u ʃ ø z
accouchez	a k u ʃ e
accouché	a k u ʃ e
accouchée	a k u ʃ e
accouchée	a k u ʃ e
accouchées	a k u ʃ e
accouchés	a k u ʃ e
accouda	a k u d a
accoudai	a k u d ɛ
accoudaient	a k u d ɛ
accoudais	a k u d ɛ
accoudait	a k u d ɛ
accoudant	a k u d ə
accoude	a k u d
accouder	a k u d e
accoudions	a k u d j ɔ̃
accoudoir	a k u d w a ʁ
accoudoirs	a k u d w a ʁ
accoudons	a k u d ɔ̃
accoudèrent	a k u d ɛ ʁ
accoudé	a k u d e
accoudé	a k u d e
accoudée	a k u d e
accoudée	a k u d e
accoudées	a k u d e
accoudés	a k u d e
accoudés	a k u d e
accoupla	a k u p l a
accouplaient	a k u p l ɛ
accouplais	a k u p l ɛ
accouplait	a k u p l ɛ
accouplant	a k u p l ə
accouple	a k u p l
accouplement	a k u p l ə m ə
accouplements	a k u p l ə m ə
accouplent	a k u p l
accoupler	a k u p l e
accouplera	a k u p l ə ʁ a
accouplerait	a k u p l ə ʁ ɛ
accoupleront	a k u p l ə ʁ ɔ̃
accouplèrent	a k u p l ɛ ʁ
accouplé	a k u p l e
accouplée	a k u p l e
accouplées	a k u p l e
accouplés	a k u p l e
accouraient	a k u ʁ ɛ
accourais	a k u ʁ ɛ
accourait	a k u ʁ ɛ
accourant	a k u ʁ ə
accourcissant	a k u ʁ s i s ə
accoure	a k u ʁ
accourent	a k u ʁ
accoures	a k u ʁ
accourez	a k u ʁ e
accouriez	a k u ʁ j e
accourir	a k u ʁ i ʁ
accourons	a k u ʁ ɔ̃
accourra	a k u ʁ a
accourrai	a k u ʁ ɛ
accourraient	a k u ʁ ɛ
accourrais	a k u ʁ ɛ
accourrait	a k u ʁ ɛ
accourront	a k u ʁ ɔ̃
accours	a k u ʁ
accourt	a k u ʁ
accouru	a k u ʁ y
accourue	a k u ʁ y
accourues	a k u ʁ y
accoururent	a k u ʁ y ʁ
accourus	a k u ʁ y
accourussent	a k u ʁ y s
accourut	a k u ʁ y
accourût	a k u ʁ y
accoutre	a k u t ʁ
accoutrement	a k u t ʁ ə m ə
accoutrements	a k u t ʁ ə m ə
accoutré	a k u t ʁ e
accoutré	a k u t ʁ e
accoutrée	a k u t ʁ e
accoutrée	a k u t ʁ e
accoutrés	a k u t ʁ e
accoutrés	a k u t ʁ e
accoutuma	a k u t y m a
accoutumai	a k u t y m ɛ
accoutumaient	a k u t y m ɛ
accoutumais	a k u t y m ɛ
accoutumait	a k u t y m ɛ
accoutumance	a k u t y m ə s
accoutumances	a k u t y m ə s
accoutumant	a k u t y m ə
accoutume	a k u t y m
accoutument	a k u t y m
accoutumer	a k u t y m e
accoutumerait	a k u t y m ə ʁ ɛ
accoutumé	a k u t y m e
accoutumé	a k u t y m e
accoutumée	a k u t y m e
accoutumée	a k u t y m e
accoutumées	a k u t y m e
accoutumées	a k u t y m e
accoutumés	a k u t y m e
accoutumés	a k u t y m e
accouvée	a k u v e
accras	a k ʁ a s
accro	a k ʁ o
accro	a k ʁ o
accroc	a k ʁ o
accrocha	a k ʁ o ʃ a
accrochage	a k ʁ o ʃ a ʒ
accrochages	a k ʁ o ʃ a ʒ
accrochai	a k ʁ o ʃ ɛ
accrochaient	a k ʁ o ʃ ɛ
accrochais	a k ʁ o ʃ ɛ
accrochait	a k ʁ o ʃ ɛ
accrochant	a k ʁ o ʃ ə
accrochant	a k ʁ o ʃ ə
accroche	a k ʁ ɔ ʃ
accroche	a k ʁ ɔ ʃ
accroche coeur	a k ʁ ɔ ʃ k ʁ
accroche coeurs	a k ʁ ɔ ʃ k ʁ
accrochent	a k ʁ ɔ ʃ
accrocher	a k ʁ o ʃ e
accrochera	a k ʁ ɔ ʃ ə ʁ a
accrocherai	a k ʁ ɔ ʃ ə ʁ ɛ
accrocheraient	a k ʁ ɔ ʃ ə ʁ ɛ
accrocherais	a k ʁ ɔ ʃ ə ʁ ɛ
accrocherait	a k ʁ ɔ ʃ ə ʁ ɛ
accrocherez	a k ʁ ɔ ʃ ə ʁ e
accrocheriez	a k ʁ o ʃ ə ʁ j e
accrocheront	a k ʁ ɔ ʃ ə ʁ ɔ̃
accroches	a k ʁ ɔ ʃ
accroches	a k ʁ ɔ ʃ
accrocheur	a k ʁ o ʃ ʁ
accrocheurs	a k ʁ o ʃ ʁ
accrocheuse	a k ʁ o ʃ ø z
accrocheuses	a k ʁ o ʃ ø z
accrochez	a k ʁ o ʃ e
accrochiez	a k ʁ o ʃ j e
accrochions	a k ʁ o ʃ j ɔ̃
accrochons	a k ʁ o ʃ ɔ̃
accrochât	a k ʁ o ʃ a
accrochèrent	a k ʁ o ʃ ɛ ʁ
accroché	a k ʁ o ʃ e
accroché	a k ʁ o ʃ e
accrochée	a k ʁ o ʃ e
accrochée	a k ʁ o ʃ e
accrochées	a k ʁ o ʃ e
accrochées	a k ʁ o ʃ e
accrochés	a k ʁ o ʃ e
accrochés	a k ʁ o ʃ e
accrocs	a k ʁ o
accroire	a k ʁ w a ʁ
accrois	a k ʁ w a
accroissaient	a k ʁ w a s ɛ
accroissait	a k ʁ w a s ɛ
accroissant	a k ʁ w a s ə
accroisse	a k ʁ w a s
accroissement	a k ʁ w a s ə m ə
accroissent	a k ʁ w a s
accroissez	a k ʁ w a s e
accros	a k ʁ o
accros	a k ʁ o
accroupi	a k ʁ u p i
accroupi	a k ʁ u p i
accroupie	a k ʁ u p i
accroupie	a k ʁ u p i
accroupies	a k ʁ u p i
accroupies	a k ʁ u p i
accroupir	a k ʁ u p i ʁ
accroupirent	a k ʁ u p i ʁ
accroupis	a k ʁ u p i
accroupis	a k ʁ u p i
accroupissaient	a k ʁ u p i s ɛ
accroupissais	a k ʁ u p i s ɛ
accroupissait	a k ʁ u p i s ɛ
accroupissant	a k ʁ u p i s ə
accroupisse	a k ʁ u p i s
accroupissement	a k ʁ u p i s ə m ə
accroupissent	a k ʁ u p i s
accroupissons	a k ʁ u p i s ɔ̃
accroupit	a k ʁ u p i
accroît	a k ʁ w a
accroîtra	a k ʁ w a t ʁ a
accroîtrait	a k ʁ w a t ʁ ɛ
accroître	a k ʁ w a t ʁ
accroîtront	a k ʁ w a t ʁ ɔ̃
accru	a k ʁ y
accru	a k ʁ y
accrue	a k ʁ y
accrue	a k ʁ y
accrue	a k ʁ y
accrues	a k ʁ y
accrues	a k ʁ y
accrurent	a k ʁ y ʁ
accrus	a k ʁ y
accrus	a k ʁ y
accrut	a k ʁ y
accrédita	a k ʁ e d i t a
accréditaient	a k ʁ e d i t ɛ
accréditait	a k ʁ e d i t ɛ
accréditant	a k ʁ e d i t ə
accréditation	a k ʁ e d i t a s j ɔ̃
accréditations	a k ʁ e d i t a s j ɔ̃
accréditer	a k ʁ e d i t e
accréditif	a k ʁ e d i t i f
accrédité	a k ʁ e d i t e
accrédité	a k ʁ e d i t e
accréditée	a k ʁ e d i t e
accréditée	a k ʁ e d i t e
accrédités	a k ʁ e d i t e
accrédités	a k ʁ e d i t e
accrédités	a k ʁ e d i t e
accrétion	a k ʁ e s j ɔ̃
accrût	a k ʁ y
accu	a k y
accueil	a k j
accueillaient	a k j ɛ
accueillais	a k j ɛ
accueillait	a k j ɛ
accueillant	a k j ə
accueillant	a k j ə
accueillante	a k j ə t
accueillantes	a k j ə t
accueillants	a k j ə
accueille	a k j
accueillent	a k j
accueillera	a k j ə ʁ a
accueillerai	a k j ə ʁ ɛ
accueilleraient	a k j ə ʁ ɛ
accueillerait	a k j ə ʁ ɛ
accueilleras	a k j ə ʁ a
accueillerez	a k j ə ʁ e
accueilleriez	a k j ə ʁ j e
accueillerons	a k j ə ʁ ɔ̃
accueilleront	a k j ə ʁ ɔ̃
accueilles	a k j
accueillez	a k j e
accueilli	a k j i
accueillie	a k j i
accueillies	a k j i
accueillir	a k j i ʁ
accueillirent	a k j i ʁ
accueillis	a k j i
accueillit	a k j i
accueillons	a k j ɔ̃
accueillît	a k j i
accueils	a k j
accula	a k y l a
acculaient	a k y l ɛ
acculais	a k y l ɛ
acculait	a k y l ɛ
acculant	a k y l ə
accule	a k y l
acculent	a k y l
acculer	a k y l e
acculera	a k y l ə ʁ a
acculeraient	a k y l ə ʁ ɛ
acculez	a k y l e
acculturation	a k y l t y ʁ a s j ɔ̃
acculât	a k y l a
acculèrent	a k y l ɛ ʁ
acculé	a k y l e
acculé	a k y l e
acculée	a k y l e
acculées	a k y l e
acculés	a k y l e
acculés	a k y l e
accumula	a k y m y l a
accumulai	a k y m y l ɛ
accumulaient	a k y m y l ɛ
accumulais	a k y m y l ɛ
accumulait	a k y m y l ɛ
accumulant	a k y m y l ə
accumulateur	a k y m y l a t ʁ
accumulateurs	a k y m y l a t ʁ
accumulation	a k y m y l a s j ɔ̃
accumulations	a k y m y l a s j ɔ̃
accumule	a k y m y l
accumulent	a k y m y l
accumuler	a k y m y l e
accumulerez	a k y m y l ə ʁ e
accumulez	a k y m y l e
accumulèrent	a k y m y l ɛ ʁ
accumulé	a k y m y l e
accumulée	a k y m y l e
accumulées	a k y m y l e
accumulés	a k y m y l e
accus	a k y
accusa	a k y z a
accusai	a k y z ɛ
accusaient	a k y z ɛ
accusais	a k y z ɛ
accusait	a k y z ɛ
accusant	a k y z ə
accusateur	a k y z a t ʁ
accusateur	a k y z a t ʁ
accusateurs	a k y z a t ʁ
accusateurs	a k y z a t ʁ
accusatif	a k y z a t i f
accusation	a k y z a s j ɔ̃
accusations	a k y z a s j ɔ̃
accusatoire	a k y z a t w a ʁ
accusatrice	a k y z a t ʁ i s
accusatrices	a k y z a t ʁ i s
accuse	a k y z
accusent	a k y z
accuser	a k y z e
accusera	a k y z ə ʁ a
accuseraient	a k y z ə ʁ ɛ
accuserais	a k y z ə ʁ ɛ
accuserait	a k y z ə ʁ ɛ
accuserez	a k y z ə ʁ e
accuseriez	a k y z ə ʁ j e
accuserions	a k y z ə ʁ j ɔ̃
accuserons	a k y z ə ʁ ɔ̃
accuseront	a k y z ə ʁ ɔ̃
accuses	a k y z
accusez	a k y z e
accusiez	a k y z j e
accusions	a k y z j ɔ̃
accusons	a k y z ɔ̃
accusât	a k y z a
accusèrent	a k y z ɛ ʁ
accusé	a k y z e
accusé	a k y z e
accusé	a k y z e
accusée	a k y z e
accusée	a k y z e
accusée	a k y z e
accusées	a k y z e
accusées	a k y z e
accusées	a k y z e
accusés	a k y z e
accusés	a k y z e
accusés	a k y z e
accède	a k s ɛ d
accèdent	a k s ɛ d
accèdes	a k s ɛ d
accès	a k s ɛ
accéda	a k s e d a
accédai	a k s e d ɛ
accédaient	a k s e d ɛ
accédais	a k s e d ɛ
accédait	a k s e d ɛ
accédant	a k s e d ə
accéder	a k s e d e
accédera	a k s e d ə ʁ a
accéderai	a k s e d ə ʁ ɛ
accéderaient	a k s e d ə ʁ ɛ
accéderais	a k s e d ə ʁ ɛ
accéderait	a k s e d ə ʁ ɛ
accéderas	a k s e d ə ʁ a
accédez	a k s e d e
accédons	a k s e d ɔ̃
accédâmes	a k s e d a m
accédé	a k s e d e
accélère	a k s e l ɛ ʁ
accélèrent	a k s e l ɛ ʁ
accélères	a k s e l ɛ ʁ
accéléra	a k s e l e ʁ a
accélérai	a k s e l e ʁ ɛ
accéléraient	a k s e l e ʁ ɛ
accélérais	a k s e l e ʁ ɛ
accélérait	a k s e l e ʁ ɛ
accélérant	a k s e l e ʁ ə
accélérant	a k s e l e ʁ ə
accélérants	a k s e l e ʁ ə
accélérateur	a k s e l e ʁ a t ʁ
accélérateur	a k s e l e ʁ a t ʁ
accélérateurs	a k s e l e ʁ a t ʁ
accélérateurs	a k s e l e ʁ a t ʁ
accélération	a k s e l e ʁ a s j ɔ̃
accélérations	a k s e l e ʁ a s j ɔ̃
accélératrice	a k s e l e ʁ a t ʁ i s
accélérer	a k s e l e ʁ e
accélérera	a k s e l e ʁ ə ʁ a
accélérerait	a k s e l e ʁ ə ʁ ɛ
accéléreras	a k s e l e ʁ ə ʁ a
accélérez	a k s e l e ʁ e
accélériez	a k s e l e ʁ j e
accélérons	a k s e l e ʁ ɔ̃
accélérèrent	a k s e l e ʁ ɛ ʁ
accéléré	a k s e l e ʁ e
accéléré	a k s e l e ʁ e
accéléré	a k s e l e ʁ e
accélérée	a k s e l e ʁ e
accélérées	a k s e l e ʁ e
accélérés	a k s e l e ʁ e
accélérés	a k s e l e ʁ e
ace	ɛ j s
acellulaire	a s e l y l ɛ ʁ
acerbe	a s ɛ ʁ b
acerbes	a s ɛ ʁ b
acerbité	a s ɛ ʁ b i t e
acetabulum	a s e t a b y l ɔ m
achalandage	a ʃ a l ə d a ʒ
achalandaient	a ʃ a l ə d ɛ
achalandé	a ʃ a l ə d e
achalandée	a ʃ a l ə d e
achalandées	a ʃ a l ə d e
achalandés	a ʃ a l ə d e
achalandés	a ʃ a l ə d e
achaler	a ʃ a l e
achards	a ʃ a ʁ
acharna	a ʃ a ʁ n a
acharnai	a ʃ a ʁ n ɛ
acharnaient	a ʃ a ʁ n ɛ
acharnais	a ʃ a ʁ n ɛ
acharnait	a ʃ a ʁ n ɛ
acharnant	a ʃ a ʁ n ə
acharne	a ʃ a ʁ n
acharnement	a ʃ a ʁ n ə m ə
acharnements	a ʃ a ʁ n ə m ə
acharnent	a ʃ a ʁ n
acharner	a ʃ a ʁ n e
acharnera	a ʃ a ʁ n ə ʁ a
